aspect_id,performance_id,aspect_desc,section,judge,total_score
600f8ec601,d727237592,DiSt2,elements,J9,5.6
6031e252fe,d1b9e60259,CCSp4,elements,J1,4.2
6031e252fe,d1b9e60259,CCSp4,elements,J2,4.2
6031e252fe,d1b9e60259,CCSp4,elements,J3,3.7
6031e252fe,d1b9e60259,CCSp4,elements,J4,4.2
6031e252fe,d1b9e60259,CCSp4,elements,J5,3.7
6031e252fe,d1b9e60259,CCSp4,elements,J6,3.7
6031e252fe,d1b9e60259,CCSp4,elements,J7,3.7
6031e252fe,d1b9e60259,CCSp4,elements,J8,3.2
6031e252fe,d1b9e60259,CCSp4,elements,J9,3.7
604ef2902d,18d403622f,1F,elements,J1,0.45000000000000007
604ef2902d,18d403622f,1F,elements,J2,0.55
604ef2902d,18d403622f,1F,elements,J3,0.55
604ef2902d,18d403622f,1F,elements,J4,0.55
604ef2902d,18d403622f,1F,elements,J5,0.55
604ef2902d,18d403622f,1F,elements,J6,0.45000000000000007
604ef2902d,18d403622f,1F,elements,J7,0.45000000000000007
604ef2902d,18d403622f,1F,elements,J8,0.55
604ef2902d,18d403622f,1F,elements,J9,0.55
605d40e887,5c2bdc264f,CSSp2,elements,J1,2.8
605d40e887,5c2bdc264f,CSSp2,elements,J2,2.3
605d40e887,5c2bdc264f,CSSp2,elements,J3,2.3
605d40e887,5c2bdc264f,CSSp2,elements,J4,2.3
605d40e887,5c2bdc264f,CSSp2,elements,J5,2.3
605d40e887,5c2bdc264f,CSSp2,elements,J6,2.3
605d40e887,5c2bdc264f,CSSp2,elements,J7,2.3
605d40e887,5c2bdc264f,CSSp2,elements,J8,2.3
605d40e887,5c2bdc264f,CSSp2,elements,J9,2.3
60630b8d20,5fee3c9e00,FCSp4,elements,J1,3.7
60630b8d20,5fee3c9e00,FCSp4,elements,J2,4.2
60630b8d20,5fee3c9e00,FCSp4,elements,J3,3.7
60630b8d20,5fee3c9e00,FCSp4,elements,J4,4.2
60630b8d20,5fee3c9e00,FCSp4,elements,J5,3.7
60630b8d20,5fee3c9e00,FCSp4,elements,J6,3.7
60630b8d20,5fee3c9e00,FCSp4,elements,J7,4.2
60630b8d20,5fee3c9e00,FCSp4,elements,J8,4.2
60630b8d20,5fee3c9e00,FCSp4,elements,J9,4.2
60646a8168,2580139c00,ChSq1,elements,J1,2.7
60646a8168,2580139c00,ChSq1,elements,J2,3.4
60646a8168,2580139c00,ChSq1,elements,J3,2.7
60646a8168,2580139c00,ChSq1,elements,J4,2.7
60646a8168,2580139c00,ChSq1,elements,J5,2.7
60646a8168,2580139c00,ChSq1,elements,J6,2.7
60646a8168,2580139c00,ChSq1,elements,J7,2.7
60646a8168,2580139c00,ChSq1,elements,J8,2.7
60646a8168,2580139c00,ChSq1,elements,J9,2.7
609119ba64,31dbe07abf,FCSp4,elements,J1,3.7
609119ba64,31dbe07abf,FCSp4,elements,J2,3.7
609119ba64,31dbe07abf,FCSp4,elements,J3,3.7
609119ba64,31dbe07abf,FCSp4,elements,J4,3.7
609119ba64,31dbe07abf,FCSp4,elements,J5,3.7
609119ba64,31dbe07abf,FCSp4,elements,J6,3.2
609119ba64,31dbe07abf,FCSp4,elements,J7,3.2
609119ba64,31dbe07abf,FCSp4,elements,J8,3.2
609119ba64,31dbe07abf,FCSp4,elements,J9,4.2
609cd746b1,011d526566,FCSp3,elements,J1,3.8
609cd746b1,011d526566,FCSp3,elements,J2,3.3
609cd746b1,011d526566,FCSp3,elements,J3,3.3
609cd746b1,011d526566,FCSp3,elements,J4,3.3
609cd746b1,011d526566,FCSp3,elements,J5,3.3
609cd746b1,011d526566,FCSp3,elements,J6,2.8
609cd746b1,011d526566,FCSp3,elements,J7,3.3
609cd746b1,011d526566,FCSp3,elements,J8,3.3
609cd746b1,011d526566,FCSp3,elements,J9,3.3
60ad427491,6ec4f2df63,2A,elements,J1,4.63
60ad427491,6ec4f2df63,2A,elements,J2,4.63
60ad427491,6ec4f2df63,2A,elements,J3,4.63
60ad427491,6ec4f2df63,2A,elements,J4,4.13
60ad427491,6ec4f2df63,2A,elements,J5,5.13
60ad427491,6ec4f2df63,2A,elements,J6,5.13
60ad427491,6ec4f2df63,2A,elements,J7,4.63
60ad427491,6ec4f2df63,2A,elements,J8,4.63
60ad427491,6ec4f2df63,2A,elements,J9,4.63
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J1,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J2,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J3,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J4,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J5,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J6,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J7,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J8,8.3
60b8b92e3a,f3d9452abd,3Lz+3T<,elements,J9,7.6
60cdd78eed,ec76a70474,ChSp1,elements,J1,1.7
60cdd78eed,ec76a70474,ChSp1,elements,J2,3.1
60cdd78eed,ec76a70474,ChSp1,elements,J3,2.4
60cdd78eed,ec76a70474,ChSp1,elements,J4,3.1
60cdd78eed,ec76a70474,ChSp1,elements,J5,2.4
60cdd78eed,ec76a70474,ChSp1,elements,J6,2.4
60cdd78eed,ec76a70474,ChSp1,elements,J7,2.4
60cdd78eed,ec76a70474,ChSp1,elements,J8,3.1
60cdd78eed,ec76a70474,ChSp1,elements,J9,3.1
61214d6518,2f7f38af84,3S,elements,J1,6.24
61214d6518,2f7f38af84,3S,elements,J2,5.54
61214d6518,2f7f38af84,3S,elements,J3,5.54
61214d6518,2f7f38af84,3S,elements,J4,5.54
61214d6518,2f7f38af84,3S,elements,J5,4.84
61214d6518,2f7f38af84,3S,elements,J6,5.54
61214d6518,2f7f38af84,3S,elements,J7,6.24
61214d6518,2f7f38af84,3S,elements,J8,5.54
61214d6518,2f7f38af84,3S,elements,J9,5.54
6174d8c146,7f58a44aeb,ChSq1,elements,J1,2.7
6174d8c146,7f58a44aeb,ChSq1,elements,J2,2.7
6174d8c146,7f58a44aeb,ChSq1,elements,J3,2.7
6174d8c146,7f58a44aeb,ChSq1,elements,J4,2.7
6174d8c146,7f58a44aeb,ChSq1,elements,J5,2
6174d8c146,7f58a44aeb,ChSq1,elements,J6,2.7
6174d8c146,7f58a44aeb,ChSq1,elements,J7,2.7
6174d8c146,7f58a44aeb,ChSq1,elements,J8,2.7
6174d8c146,7f58a44aeb,ChSq1,elements,J9,2.7
6199fb9682,134bc9e9d0,StSq4,elements,J1,4.6
6199fb9682,134bc9e9d0,StSq4,elements,J2,4.6
6199fb9682,134bc9e9d0,StSq4,elements,J3,3.9
6199fb9682,134bc9e9d0,StSq4,elements,J4,4.6
6199fb9682,134bc9e9d0,StSq4,elements,J5,4.6
6199fb9682,134bc9e9d0,StSq4,elements,J6,4.6
6199fb9682,134bc9e9d0,StSq4,elements,J7,3.9
6199fb9682,134bc9e9d0,StSq4,elements,J8,4.6
6199fb9682,134bc9e9d0,StSq4,elements,J9,4.6
61b991f82d,c53dc0d70f,StaLi4,elements,J1,5.7
61b991f82d,c53dc0d70f,StaLi4,elements,J2,6.3
61b991f82d,c53dc0d70f,StaLi4,elements,J3,5.7
61b991f82d,c53dc0d70f,StaLi4,elements,J4,6.3
61b991f82d,c53dc0d70f,StaLi4,elements,J5,6.3
61b991f82d,c53dc0d70f,StaLi4,elements,J6,6.3
61b991f82d,c53dc0d70f,StaLi4,elements,J7,5.7
61b991f82d,c53dc0d70f,StaLi4,elements,J8,5.7
61b991f82d,c53dc0d70f,StaLi4,elements,J9,6.3
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J1,5
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J2,5.6000000000000005
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J3,5.6000000000000005
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J4,5
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J5,5
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J6,5.6000000000000005
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J7,5.6000000000000005
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J8,5.6000000000000005
61bc8bf17e,9af05e3103,1RH3+kpNYY,elements,J9,5.6000000000000005
620a0cf819,906f8e5122,2A,elements,J1,3.63
620a0cf819,906f8e5122,2A,elements,J2,3.63
620a0cf819,906f8e5122,2A,elements,J3,3.63
620a0cf819,906f8e5122,2A,elements,J4,3.63
620a0cf819,906f8e5122,2A,elements,J5,4.13
620a0cf819,906f8e5122,2A,elements,J6,3.63
620a0cf819,906f8e5122,2A,elements,J7,4.13
620a0cf819,906f8e5122,2A,elements,J8,3.63
620a0cf819,906f8e5122,2A,elements,J9,3.63
622c993406,a24f815012,ChSq1,elements,J1,2.7
622c993406,a24f815012,ChSq1,elements,J2,2.7
622c993406,a24f815012,ChSq1,elements,J3,2.7
622c993406,a24f815012,ChSq1,elements,J4,3.4
622c993406,a24f815012,ChSq1,elements,J5,3.4
622c993406,a24f815012,ChSq1,elements,J6,2.7
622c993406,a24f815012,ChSq1,elements,J7,2.7
622c993406,a24f815012,ChSq1,elements,J8,2.7
622c993406,a24f815012,ChSq1,elements,J9,3.4
6249783402,8dcbea3b5f,StSq4,elements,J1,4.6
6249783402,8dcbea3b5f,StSq4,elements,J2,5.3
6249783402,8dcbea3b5f,StSq4,elements,J3,6
6249783402,8dcbea3b5f,StSq4,elements,J4,5.3
6249783402,8dcbea3b5f,StSq4,elements,J5,6
6249783402,8dcbea3b5f,StSq4,elements,J6,5.3
6249783402,8dcbea3b5f,StSq4,elements,J7,5.3
6249783402,8dcbea3b5f,StSq4,elements,J8,5.3
6249783402,8dcbea3b5f,StSq4,elements,J9,5.3
625c330db1,3c2a779fd8,PCoSp4,elements,J1,4.5
625c330db1,3c2a779fd8,PCoSp4,elements,J2,4.5
625c330db1,3c2a779fd8,PCoSp4,elements,J3,4.5
625c330db1,3c2a779fd8,PCoSp4,elements,J4,5
625c330db1,3c2a779fd8,PCoSp4,elements,J5,4.2
625c330db1,3c2a779fd8,PCoSp4,elements,J6,4.2
625c330db1,3c2a779fd8,PCoSp4,elements,J7,5
625c330db1,3c2a779fd8,PCoSp4,elements,J8,4.2
625c330db1,3c2a779fd8,PCoSp4,elements,J9,4.5
626a83ce4c,5ddb2b59b8,CSSp3,elements,J1,2.6
626a83ce4c,5ddb2b59b8,CSSp3,elements,J2,2.6
626a83ce4c,5ddb2b59b8,CSSp3,elements,J3,3.1
626a83ce4c,5ddb2b59b8,CSSp3,elements,J4,3.1
626a83ce4c,5ddb2b59b8,CSSp3,elements,J5,2.6
626a83ce4c,5ddb2b59b8,CSSp3,elements,J6,3.1
626a83ce4c,5ddb2b59b8,CSSp3,elements,J7,2.3000000000000003
626a83ce4c,5ddb2b59b8,CSSp3,elements,J8,2.6
626a83ce4c,5ddb2b59b8,CSSp3,elements,J9,2.6
62ad284627,62676c09e8,2T,elements,J1,0.7000000000000001
62ad284627,62676c09e8,2T,elements,J2,0.7000000000000001
62ad284627,62676c09e8,2T,elements,J3,0.9
62ad284627,62676c09e8,2T,elements,J4,0.7000000000000001
62ad284627,62676c09e8,2T,elements,J5,0.7000000000000001
62ad284627,62676c09e8,2T,elements,J6,0.7000000000000001
62ad284627,62676c09e8,2T,elements,J7,0.7000000000000001
62ad284627,62676c09e8,2T,elements,J8,0.7000000000000001
62ad284627,62676c09e8,2T,elements,J9,0.7000000000000001
632ce4f8f4,5fee3c9e00,3F+3T,elements,J1,11.96
632ce4f8f4,5fee3c9e00,3F+3T,elements,J2,11.96
632ce4f8f4,5fee3c9e00,3F+3T,elements,J3,11.26
632ce4f8f4,5fee3c9e00,3F+3T,elements,J4,11.96
632ce4f8f4,5fee3c9e00,3F+3T,elements,J5,12.66
632ce4f8f4,5fee3c9e00,3F+3T,elements,J6,11.96
632ce4f8f4,5fee3c9e00,3F+3T,elements,J7,11.96
632ce4f8f4,5fee3c9e00,3F+3T,elements,J8,11.96
632ce4f8f4,5fee3c9e00,3F+3T,elements,J9,11.96
635ef60302,47f9e8d8ec,StSq3,elements,J1,4.3
635ef60302,47f9e8d8ec,StSq3,elements,J2,4.3
635ef60302,47f9e8d8ec,StSq3,elements,J3,4.3
635ef60302,47f9e8d8ec,StSq3,elements,J4,4.8
635ef60302,47f9e8d8ec,StSq3,elements,J5,4.3
635ef60302,47f9e8d8ec,StSq3,elements,J6,3.8
635ef60302,47f9e8d8ec,StSq3,elements,J7,4.8
635ef60302,47f9e8d8ec,StSq3,elements,J8,3.8
635ef60302,47f9e8d8ec,StSq3,elements,J9,3.8
63723bc0f8,80154aa3f8,CCoSp4,elements,J1,5
63723bc0f8,80154aa3f8,CCoSp4,elements,J2,5
63723bc0f8,80154aa3f8,CCoSp4,elements,J3,5
63723bc0f8,80154aa3f8,CCoSp4,elements,J4,5
63723bc0f8,80154aa3f8,CCoSp4,elements,J5,5
63723bc0f8,80154aa3f8,CCoSp4,elements,J6,4.5
63723bc0f8,80154aa3f8,CCoSp4,elements,J7,5
63723bc0f8,80154aa3f8,CCoSp4,elements,J8,5
63723bc0f8,80154aa3f8,CCoSp4,elements,J9,5
6391440701,1335d60b3b,3A,elements,J1,11.35
6391440701,1335d60b3b,3A,elements,J2,11.35
6391440701,1335d60b3b,3A,elements,J3,12.35
6391440701,1335d60b3b,3A,elements,J4,11.35
6391440701,1335d60b3b,3A,elements,J5,11.35
6391440701,1335d60b3b,3A,elements,J6,10.35
6391440701,1335d60b3b,3A,elements,J7,11.35
6391440701,1335d60b3b,3A,elements,J8,11.35
6391440701,1335d60b3b,3A,elements,J9,12.35
6397f9f5d7,906f8e5122,2A+2T,elements,J1,5.06
6397f9f5d7,906f8e5122,2A+2T,elements,J2,5.06
6397f9f5d7,906f8e5122,2A+2T,elements,J3,5.06
6397f9f5d7,906f8e5122,2A+2T,elements,J4,5.06
6397f9f5d7,906f8e5122,2A+2T,elements,J5,5.06
6397f9f5d7,906f8e5122,2A+2T,elements,J6,5.06
6397f9f5d7,906f8e5122,2A+2T,elements,J7,5.56
6397f9f5d7,906f8e5122,2A+2T,elements,J8,5.06
6397f9f5d7,906f8e5122,2A+2T,elements,J9,5.06
63bec30440,38676a05da,CCSp4,elements,J1,3.7
63bec30440,38676a05da,CCSp4,elements,J2,3.7
63bec30440,38676a05da,CCSp4,elements,J3,4.2
63bec30440,38676a05da,CCSp4,elements,J4,3.7
63bec30440,38676a05da,CCSp4,elements,J5,4.2
63bec30440,38676a05da,CCSp4,elements,J6,3.7
63bec30440,38676a05da,CCSp4,elements,J7,3.7
63bec30440,38676a05da,CCSp4,elements,J8,4.2
63bec30440,38676a05da,CCSp4,elements,J9,4.2
63e0130b32,ea904d3e61,3Li4,elements,J1,5.5
63e0130b32,ea904d3e61,3Li4,elements,J2,5.5
63e0130b32,ea904d3e61,3Li4,elements,J3,5
63e0130b32,ea904d3e61,3Li4,elements,J4,5.5
63e0130b32,ea904d3e61,3Li4,elements,J5,5.5
63e0130b32,ea904d3e61,3Li4,elements,J6,5.5
63e0130b32,ea904d3e61,3Li4,elements,J7,5.5
63e0130b32,ea904d3e61,3Li4,elements,J8,5.5
63e0130b32,ea904d3e61,3Li4,elements,J9,6
63e38b9193,539ef08d12,FCCoSp4,elements,J1,4
63e38b9193,539ef08d12,FCCoSp4,elements,J2,4
63e38b9193,539ef08d12,FCCoSp4,elements,J3,4
63e38b9193,539ef08d12,FCCoSp4,elements,J4,4
63e38b9193,539ef08d12,FCCoSp4,elements,J5,4.5
63e38b9193,539ef08d12,FCCoSp4,elements,J6,4.5
63e38b9193,539ef08d12,FCCoSp4,elements,J7,4
63e38b9193,539ef08d12,FCCoSp4,elements,J8,4.5
63e38b9193,539ef08d12,FCCoSp4,elements,J9,4.5
63f80bc945,52289b83a0,3A,elements,J1,8.35
63f80bc945,52289b83a0,3A,elements,J2,8.35
63f80bc945,52289b83a0,3A,elements,J3,9.35
63f80bc945,52289b83a0,3A,elements,J4,7.35
63f80bc945,52289b83a0,3A,elements,J5,8.35
63f80bc945,52289b83a0,3A,elements,J6,8.35
63f80bc945,52289b83a0,3A,elements,J7,8.35
63f80bc945,52289b83a0,3A,elements,J8,8.35
63f80bc945,52289b83a0,3A,elements,J9,8.35
63f9c3884a,29d3629a8d,SlLi4,elements,J1,5.7
63f9c3884a,29d3629a8d,SlLi4,elements,J2,5.1
63f9c3884a,29d3629a8d,SlLi4,elements,J3,5.7
63f9c3884a,29d3629a8d,SlLi4,elements,J4,5.1
63f9c3884a,29d3629a8d,SlLi4,elements,J5,5.7
63f9c3884a,29d3629a8d,SlLi4,elements,J6,5.7
63f9c3884a,29d3629a8d,SlLi4,elements,J7,6.3
63f9c3884a,29d3629a8d,SlLi4,elements,J8,5.1
63f9c3884a,29d3629a8d,SlLi4,elements,J9,5.7
6436c2ed44,4754ed4e3b,STw4,elements,J1,6.6
6436c2ed44,4754ed4e3b,STw4,elements,J2,6.6
6436c2ed44,4754ed4e3b,STw4,elements,J3,7.199999999999999
6436c2ed44,4754ed4e3b,STw4,elements,J4,7.8
6436c2ed44,4754ed4e3b,STw4,elements,J5,6.6
6436c2ed44,4754ed4e3b,STw4,elements,J6,7.199999999999999
6436c2ed44,4754ed4e3b,STw4,elements,J7,7.199999999999999
6436c2ed44,4754ed4e3b,STw4,elements,J8,6.6
6436c2ed44,4754ed4e3b,STw4,elements,J9,7.199999999999999
646a027798,2f7f38af84,StSq4,elements,J1,5.3
646a027798,2f7f38af84,StSq4,elements,J2,5.3
646a027798,2f7f38af84,StSq4,elements,J3,6
646a027798,2f7f38af84,StSq4,elements,J4,5.3
646a027798,2f7f38af84,StSq4,elements,J5,5.3
646a027798,2f7f38af84,StSq4,elements,J6,5.3
646a027798,2f7f38af84,StSq4,elements,J7,5.3
646a027798,2f7f38af84,StSq4,elements,J8,6
646a027798,2f7f38af84,StSq4,elements,J9,5.3
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J1,3.1999999999999997
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J2,3.1999999999999997
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J3,3.1999999999999997
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J4,3.1999999999999997
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J5,3.8999999999999995
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J6,3.1999999999999997
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J7,3.8999999999999995
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J8,3.1999999999999997
64a718476e,479e7899ff,1A+1Lo<+3S<,elements,J9,3.8999999999999995
64a8b26f25,7bfaa8fc93,3T,elements,J1,6.4
64a8b26f25,7bfaa8fc93,3T,elements,J2,5.699999999999999
64a8b26f25,7bfaa8fc93,3T,elements,J3,5.699999999999999
64a8b26f25,7bfaa8fc93,3T,elements,J4,5.699999999999999
64a8b26f25,7bfaa8fc93,3T,elements,J5,6.4
64a8b26f25,7bfaa8fc93,3T,elements,J6,5.699999999999999
64a8b26f25,7bfaa8fc93,3T,elements,J7,5.699999999999999
64a8b26f25,7bfaa8fc93,3T,elements,J8,5.699999999999999
64a8b26f25,7bfaa8fc93,3T,elements,J9,5.699999999999999
64b8427add,6b9aab7995,PCoSp4,elements,J1,5.5
64b8427add,6b9aab7995,PCoSp4,elements,J2,5.5
64b8427add,6b9aab7995,PCoSp4,elements,J3,5
64b8427add,6b9aab7995,PCoSp4,elements,J4,5
64b8427add,6b9aab7995,PCoSp4,elements,J5,5
64b8427add,6b9aab7995,PCoSp4,elements,J6,5
64b8427add,6b9aab7995,PCoSp4,elements,J7,5.5
64b8427add,6b9aab7995,PCoSp4,elements,J8,5
64b8427add,6b9aab7995,PCoSp4,elements,J9,5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J1,5.5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J2,5.5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J3,5.5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J4,5.5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J5,5.5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J6,5.5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J7,5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J8,5.5
64dd4de305,c1f5f1ab83,PCoSp4,elements,J9,5
64ee129e27,cde1bd91d6,CCSp4,elements,J1,4.2
64ee129e27,cde1bd91d6,CCSp4,elements,J2,4.2
64ee129e27,cde1bd91d6,CCSp4,elements,J3,4.2
64ee129e27,cde1bd91d6,CCSp4,elements,J4,4.2
64ee129e27,cde1bd91d6,CCSp4,elements,J5,4.2
64ee129e27,cde1bd91d6,CCSp4,elements,J6,4.2
64ee129e27,cde1bd91d6,CCSp4,elements,J7,4.7
64ee129e27,cde1bd91d6,CCSp4,elements,J8,4.7
64ee129e27,cde1bd91d6,CCSp4,elements,J9,4.2
64f24fa61a,c53dc0d70f,STw4,elements,J1,7.8
64f24fa61a,c53dc0d70f,STw4,elements,J2,8.4
64f24fa61a,c53dc0d70f,STw4,elements,J3,8.4
64f24fa61a,c53dc0d70f,STw4,elements,J4,8.4
64f24fa61a,c53dc0d70f,STw4,elements,J5,8.4
64f24fa61a,c53dc0d70f,STw4,elements,J6,8.4
64f24fa61a,c53dc0d70f,STw4,elements,J7,8.4
64f24fa61a,c53dc0d70f,STw4,elements,J8,8.4
64f24fa61a,c53dc0d70f,STw4,elements,J9,8.4
64f7c673ac,5f732330cd,2A,elements,J1,4.13
64f7c673ac,5f732330cd,2A,elements,J2,4.13
64f7c673ac,5f732330cd,2A,elements,J3,3.63
64f7c673ac,5f732330cd,2A,elements,J4,4.13
64f7c673ac,5f732330cd,2A,elements,J5,4.13
64f7c673ac,5f732330cd,2A,elements,J6,4.63
64f7c673ac,5f732330cd,2A,elements,J7,4.13
64f7c673ac,5f732330cd,2A,elements,J8,4.13
64f7c673ac,5f732330cd,2A,elements,J9,4.13
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J1,12.620000000000001
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J2,12.620000000000001
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J3,13.32
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J4,11.92
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J5,12.620000000000001
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J6,12.620000000000001
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J7,11.92
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J8,12.620000000000001
6500639cb0,c98ec5202d,3F+1Lo+3S,elements,J9,12.620000000000001
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J1,2.7
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J2,3.4
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J3,3.4
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J4,2.7
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J5,2.7
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J6,3.4
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J7,2.7
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J8,2.7
650c80d6c8,1ba3d7fa7d,ChSq1,elements,J9,2.7
657d4d0739,1c0cb2713c,PSt3,elements,J1,8.2
657d4d0739,1c0cb2713c,PSt3,elements,J2,8.2
657d4d0739,1c0cb2713c,PSt3,elements,J3,9.3
657d4d0739,1c0cb2713c,PSt3,elements,J4,9.3
657d4d0739,1c0cb2713c,PSt3,elements,J5,9.3
657d4d0739,1c0cb2713c,PSt3,elements,J6,8.2
657d4d0739,1c0cb2713c,PSt3,elements,J7,9.3
657d4d0739,1c0cb2713c,PSt3,elements,J8,9.3
657d4d0739,1c0cb2713c,PSt3,elements,J9,9.3
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J1,4.5
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J2,4.5
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J3,4
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J4,3.5
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J5,4
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J6,4
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J7,4
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J8,4
65b3af9ba2,c98ec5202d,FCCoSp4,elements,J9,4
65c0c041e1,ee1aae69e1,3F<+2T,elements,J1,4.8
65c0c041e1,ee1aae69e1,3F<+2T,elements,J2,4.8
65c0c041e1,ee1aae69e1,3F<+2T,elements,J3,4.8
65c0c041e1,ee1aae69e1,3F<+2T,elements,J4,4.8
65c0c041e1,ee1aae69e1,3F<+2T,elements,J5,4.1
65c0c041e1,ee1aae69e1,3F<+2T,elements,J6,4.8
65c0c041e1,ee1aae69e1,3F<+2T,elements,J7,4.8
65c0c041e1,ee1aae69e1,3F<+2T,elements,J8,4.8
65c0c041e1,ee1aae69e1,3F<+2T,elements,J9,4.8
65cca37244,5a55560911,3Lz+3T<,elements,J1,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J2,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J3,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J4,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J5,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J6,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J7,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J8,8.3
65cca37244,5a55560911,3Lz+3T<,elements,J9,8.3
65ceff36ea,d9ce9531b1,3T,elements,J1,4.3
65ceff36ea,d9ce9531b1,3T,elements,J2,3.5999999999999996
65ceff36ea,d9ce9531b1,3T,elements,J3,4.3
65ceff36ea,d9ce9531b1,3T,elements,J4,4.3
65ceff36ea,d9ce9531b1,3T,elements,J5,3.5999999999999996
65ceff36ea,d9ce9531b1,3T,elements,J6,4.3
65ceff36ea,d9ce9531b1,3T,elements,J7,3.5999999999999996
65ceff36ea,d9ce9531b1,3T,elements,J8,3.5999999999999996
65ceff36ea,d9ce9531b1,3T,elements,J9,3.5999999999999996
65f605f509,f34900b0ac,FSSp4,elements,J1,3.5
65f605f509,f34900b0ac,FSSp4,elements,J2,3
65f605f509,f34900b0ac,FSSp4,elements,J3,3
65f605f509,f34900b0ac,FSSp4,elements,J4,3
65f605f509,f34900b0ac,FSSp4,elements,J5,3.5
65f605f509,f34900b0ac,FSSp4,elements,J6,3
65f605f509,f34900b0ac,FSSp4,elements,J7,3
65f605f509,f34900b0ac,FSSp4,elements,J8,4
65f605f509,f34900b0ac,FSSp4,elements,J9,3
6603d3a781,fc5091d2ac,StSq3,elements,J1,3.3
6603d3a781,fc5091d2ac,StSq3,elements,J2,3.8
6603d3a781,fc5091d2ac,StSq3,elements,J3,3.8
6603d3a781,fc5091d2ac,StSq3,elements,J4,4.3
6603d3a781,fc5091d2ac,StSq3,elements,J5,4.3
6603d3a781,fc5091d2ac,StSq3,elements,J6,4.3
6603d3a781,fc5091d2ac,StSq3,elements,J7,4.3
6603d3a781,fc5091d2ac,StSq3,elements,J8,4.3
6603d3a781,fc5091d2ac,StSq3,elements,J9,3.8
664706b828,cb67dacba3,RoLi3,elements,J1,4.6
664706b828,cb67dacba3,RoLi3,elements,J2,4.6
664706b828,cb67dacba3,RoLi3,elements,J3,4.6
664706b828,cb67dacba3,RoLi3,elements,J4,5.2
664706b828,cb67dacba3,RoLi3,elements,J5,4.6
