name,performance_id,nation,program,judge,total_score,total_deductions,final_score
SUI Wenjing / HAN Cong,85e473cad1,CHN,Pair Skating - Free Skating,J9,75.8,0,75.8
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J1,41.5,0,41.5
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J2,38.6,0,38.6
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J3,40.9,0,40.9
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J4,42,0,42
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J5,41.5,0,41.5
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J6,40.9,0,40.9
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J7,40.300000000000004,0,40.300000000000004
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J8,43.099999999999994,0,43.099999999999994
HUBBELL Madison / DONOHUE Zachary,8688cbac5d,USA,Ice Dance - Short Dance,J9,40.9,0,40.9
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J1,60.489999999999995,-1,59.489999999999995
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J2,61.989999999999995,-1,60.989999999999995
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J3,60.989999999999995,-1,59.989999999999995
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J4,61.69,-1,60.69
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J5,59.79,-1,58.79
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J6,62.89,-1,61.89
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J7,61.69,-1,60.69
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J8,58.089999999999996,-1,57.089999999999996
TURSYNBAEVA Elizabet,86e537e0a7,KAZ,Ladies Single Skating - Free Skating,J9,58.589999999999996,-1,57.589999999999996
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J1,53.3,0,53.3
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J2,55.6,0,55.6
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J3,55.1,0,55.1
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J4,57,0,57
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J5,51.699999999999996,0,51.699999999999996
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J6,52.1,0,52.1
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J7,51,0,51
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J8,52.1,0,52.1
GUIGNARD Charlene / FABBRI Marco,86ee683391,ITA,Ice Dance - Free Dance,J9,55,0,55
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J1,23,0,23
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J2,24.599999999999998,0,24.599999999999998
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J3,25.099999999999998,0,25.099999999999998
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J4,23,0,23
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J5,23,0,23
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J6,26.299999999999997,0,26.299999999999997
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J7,23.5,0,23.5
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J8,22.5,0,22.5
TANKOVA Adel / ZILBERBERG Ronald,883c4899db,ISR,Ice Dance - Short Dance,J9,25.2,0,25.2
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J1,41,0,41
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J2,37,0,37
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J3,37.7,0,37.7
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J4,39.4,0,39.4
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J5,38.2,0,38.2
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J6,39.6,0,39.6
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J7,40.7,0,40.7
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J8,39.8,0,39.8
SAVCHENKO Aljona / MASSOT Bruno,8872285901,GER,Pair Skating - Short Program,J9,38.4,0,38.4
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J1,29.799999999999997,0,29.799999999999997
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J2,30.299999999999997,0,30.299999999999997
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J3,32,0,32
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J4,32,0,32
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J5,30.9,0,30.9
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J6,33.7,0,33.7
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J7,34.800000000000004,0,34.800000000000004
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J8,32,0,32
MURAMOTO Kana / REED Chris,8aa5f709da,JPN,Team Event - Ice Dance Short Dance,J9,32.6,0,32.6
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J1,50.2,-3,47.2
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J2,49.9,-3,46.9
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J3,49.2,-3,46.2
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J4,50.9,-3,47.9
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J5,49.8,-3,46.8
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J6,49.9,-3,46.9
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J7,49.8,-3,46.8
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J8,49.9,-3,46.9
TOTH Ivett,8ad18f11a0,HUN,Ladies Single Skating - Free Skating,J9,48.7,-3,45.7
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J1,44.83,0,44.83
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J2,46.03,0,46.03
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J3,45.53,0,45.53
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J4,44.13,0,44.13
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J5,45.03,0,45.03
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J6,43.53,0,43.53
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J7,45.03,0,45.03
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J8,42.83,0,42.83
BREZINA Michal,8b28eadc1f,CZE,Men Single Skating - Short Program,J9,41.93,0,41.93
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J1,22.869999999999997,-1,21.869999999999997
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J2,21.97,-1,20.97
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J3,23.77,-1,22.77
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J4,21.169999999999998,-1,20.169999999999998
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J5,22.07,-1,21.07
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J6,21.57,-1,20.57
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J7,23.27,-1,22.27
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J8,22.17,-1,21.17
MONTOYA Felipe,8be9c49634,ESP,Men Single Skating - Short Program,J9,23.57,-1,22.57
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J1,63.13,0,63.13
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J2,65.93,0,65.93
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J3,73.23,0,73.23
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J4,69.03,0,69.03
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J5,70.23,0,70.23
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J6,69.53,0,69.53
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J7,66.93,0,66.93
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J8,70.23,0,70.23
DALEMAN Gabrielle,8dcbea3b5f,CAN,Team Event - Ladies Single Skating Free Skating,J9,69.93,0,69.93
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J1,88.69,-2,86.69
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J2,85.39,-2,83.39
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J3,86.09,-2,84.09
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J4,84.59,-2,82.59
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J5,87.79,-2,85.79
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J6,84.89,-2,82.89
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J7,83.69,-2,81.69
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J8,81.49,-2,79.49
ALIEV Dmitri,8deb1d685c,OAR,Men Single Skating - Free Skating,J9,86.29,-2,84.29
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J1,55.71,0,55.71
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J2,57.71,0,57.71
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J3,61.71,0,61.71
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J4,60.21,0,60.21
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J5,57.21,0,57.21
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J6,56.71,0,56.71
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J7,57.71,0,57.71
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J8,59.21,0,59.21
UNO Shoma,8fb7f158f8,JPN,Men Single Skating - Short Program,J9,55.71,0,55.71
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J1,59.67,0,59.67
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J2,57.97,0,57.97
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J3,57.07,0,57.07
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J4,59.17,0,59.17
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J5,59.17,0,59.17
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J6,56.07,0,56.07
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J7,58.27,0,58.27
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J8,57.47,0,57.47
CRAINE Kailani,906f8e5122,AUS,Ladies Single Skating - Free Skating,J9,57.77,0,57.77
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J1,58.03,0,58.03
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J2,59.03,0,59.03
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J3,55.63,0,55.63
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J4,57.13,0,57.13
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J5,54.83,0,54.83
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J6,57.73,0,57.73
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J7,58.03,0,58.03
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J8,59.13,0,59.13
NAGASU Mirai,92289b8e3b,USA,Ladies Single Skating - Free Skating,J9,56.53,0,56.53
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J1,87.19,-1,86.19
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J2,89.69,-1,88.69
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J3,87.69,-1,86.69
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J4,86.19,-1,85.19
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J5,87.39,-1,86.39
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J6,87.09,-1,86.09
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J7,86.69,-1,85.69
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J8,88.49000000000001,-1,87.49000000000001
CHAN Patrick,938aa9af70,CAN,Team Event - Men Single Skating Free Skating,J9,86.79,-1,85.79
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J1,43.4,0,43.4
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J2,49.4,0,49.4
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J3,47.599999999999994,0,47.599999999999994
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J4,47.599999999999994,0,47.599999999999994
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J5,45.8,0,45.8
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J6,46.199999999999996,0,46.199999999999996
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J7,48.1,0,48.1
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J8,42.5,0,42.5
LORENZ Kavita / POLIZOAKIS Joti,93fe6322fa,GER,Ice Dance - Free Dance,J9,47.4,0,47.4
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J1,22,0,22
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J2,19,0,19
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J3,21.5,0,21.5
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J4,21.5,0,21.5
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J5,23.599999999999998,0,23.599999999999998
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J6,23.7,0,23.7
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J7,22,0,22
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J8,24.2,0,24.2
TANKOVA Adel / ZILBERBERG Ronald,9690094547,ISR,Team Event - Ice Dance Short Dance,J9,22.599999999999998,0,22.599999999999998
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J1,64,0,64
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J2,64.7,0,64.7
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J3,64.7,0,64.7
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J4,64.7,0,64.7
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J5,61.2,0,61.2
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J6,61.2,0,61.2
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J7,63.5,0,63.5
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J8,60.6,0,60.6
VIRTUE Tessa / MOIR Scott,97fcedee96,CAN,Ice Dance - Free Dance,J9,62.8,0,62.8
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J1,35.4,0,35.4
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J2,36.9,0,36.9
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J3,35.9,0,35.9
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J4,32.8,0,32.8
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J5,34.5,0,34.5
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J6,36.9,0,36.9
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J7,32.8,0,32.8
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J8,30.5,0,30.5
DUSKOVA Anna / BIDAR Martin,9939abcc02,CZE,Pair Skating - Short Program,J9,33.8,0,33.8
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J1,26.5,0,26.5
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J2,26.5,0,26.5
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J3,28.3,0,28.3
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J4,28.5,0,28.5
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J5,28,0,28
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J6,29,0,29
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J7,25.9,0,25.9
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J8,28.5,0,28.5
KIM Kyueun / KAM Alex Kang Chan,995f8e7281,KOR,Team Event - Pair Skating Short Program,J9,27.3,0,27.3
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J1,39.8,-1,38.8
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J2,39.1,-1,38.1
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J3,40.5,-1,39.5
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J4,39.1,-1,38.1
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J5,36.7,-1,35.7
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J6,38.6,-1,37.6
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J7,39.1,-1,38.1
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J8,40.5,-1,39.5
SAVCHENKO Aljona / MASSOT Bruno,998e49686a,GER,Team Event - Pair Skating Short Program,J9,41,-1,40
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J1,39,0,39
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J2,39.9,0,39.9
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J3,38,0,38
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J4,36.6,0,36.6
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J5,37.1,0,37.1
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J6,40.7,0,40.7
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J7,40,0,40
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J8,39.7,0,39.7
ASTAKHOVA Kristina / ROGONOV Alexei,9a495cf86f,OAR,Pair Skating - Short Program,J9,38.3,0,38.3
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J1,38.300000000000004,0,38.300000000000004
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J2,39.4,0,39.4
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J3,39.4,0,39.4
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J4,38.8,0,38.8
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J5,37.7,0,37.7
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J6,39.4,0,39.4
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J7,36.6,0,36.6
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J8,36.5,0,36.5
BOBROVA Ekaterina / SOLOVIEV Dmitri,9af05e3103,OAR,Ice Dance - Short Dance,J9,38.300000000000004,0,38.300000000000004
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J1,42.13,0,42.13
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J2,42.43,0,42.43
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J3,40.93,0,40.93
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J4,43.83,0,43.83
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J5,42.33,0,42.33
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J6,41.230000000000004,0,41.230000000000004
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J7,39.53,0,39.53
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J8,41.83,0,41.83
OSMOND Kaetlyn,9c886a33f1,CAN,Ladies Single Skating - Short Program,J9,41.43,0,41.43
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J1,26.68,-1,25.68
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J2,27.38,-1,26.38
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J3,28.18,-1,27.18
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J4,27.18,-1,26.18
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J5,26.68,-1,25.68
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J6,28.38,-1,27.38
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J7,27.38,-1,26.38
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J8,27.88,-1,26.88
LI Xiangning,9e388059bc,CHN,Ladies Single Skating - Short Program,J9,25.68,-1,24.68
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J1,44.9,0,44.9
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J2,46.3,0,46.3
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J3,44.6,0,44.6
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J4,43,0,43
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J5,43.7,0,43.7
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J6,44.199999999999996,0,44.199999999999996
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J7,43.5,0,43.5
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J8,45.599999999999994,0,45.599999999999994
SUI Wenjing / HAN Cong,9e771ce55d,CHN,Pair Skating - Short Program,J9,43,0,43
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J1,61.85,0,61.85
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J2,60.15,0,60.15
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J3,59.35,0,59.35
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J4,60.85,0,60.85
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J5,58.15,0,58.15
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J6,60.35,0,60.35
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J7,58.35,0,58.35
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J8,61.35,0,61.35
FERNANDEZ Javier,9fd34302e3,ESP,Men Single Skating - Short Program,J9,57.15,0,57.15
MARCHEI Valentina / HOTAREK Ondrej,a03970cdb8,ITA,Team Event - Pair Skating Free Skating,J1,75.8,-1,74.8
MARCHEI Valentina / HOTAREK Ondrej,a03970cdb8,ITA,Team Event - Pair Skating Free Skating,J2,71.1,-1,70.1
MARCHEI Valentina / HOTAREK Ondrej,a03970cdb8,ITA,Team Event - Pair Skating Free Skating,J3,71.5,-1,70.5
MARCHEI Valentina / HOTAREK Ondrej,a03970cdb8,ITA,Team Event - Pair Skating Free Skating,J4,71.1,-1,70.1
MARCHEI Valentina / HOTAREK Ondrej,a03970cdb8,ITA,Team Event - Pair Skating Free Skating,J5,71.7,-1,70.7
